CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Actual_Churn,Predicted_Churn
93114.0,18.0,0,5.0,29.0,10.0,26.0,2,1,461.0,25.0,1.0,1.0
57799.0,56.0,0,44.0,20.0,8.0,6.0,2,0,140.0,8.0,1.0,1.0
245745.0,53.0,1,16.0,6.0,3.0,15.0,0,0,511.69,22.0,1.0,1.0
192809.0,62.0,1,55.0,29.0,6.0,10.0,2,1,865.0,7.0,1.0,1.0
24445.0,51.0,1,24.0,15.0,4.0,19.0,2,1,864.0,22.0,1.0,1.0
221169.0,47.0,0,2.0,23.0,5.0,23.0,0,0,646.79,23.0,1.0,1.0
130962.0,25.0,1,47.0,12.0,2.0,22.0,1,2,442.0,20.0,1.0,1.0
205915.0,53.0,0,33.0,16.0,7.0,28.0,2,1,232.62,12.0,1.0,1.0
133569.0,55.0,1,15.0,17.0,5.0,3.0,1,2,135.0,4.0,1.0,1.0
104822.0,34.0,0,24.0,14.0,5.0,12.0,2,2,228.0,2.0,1.0,1.0
193975.0,65.0,0,47.0,2.0,3.0,19.0,1,0,166.0,19.0,1.0,1.0
110495.0,51.0,1,2.0,25.0,5.0,27.0,1,0,387.0,8.0,1.0,1.0
12654.0,36.0,1,42.0,30.0,4.0,17.0,2,0,761.0,13.0,1.0,1.0
58047.0,35.0,0,12.0,18.0,1.0,6.0,0,1,299.0,8.0,1.0,1.0
78234.0,61.0,1,37.0,13.0,1.0,3.0,2,1,950.0,4.0,1.0,1.0
54423.0,60.0,1,41.0,12.0,0.0,15.0,2,2,663.0,12.0,1.0,1.0
8149.0,33.0,0,56.0,27.0,0.0,3.0,0,0,687.0,23.0,1.0,1.0
34212.0,57.0,0,39.0,22.0,3.0,30.0,1,2,112.0,3.0,1.0,1.0
173900.0,23.0,1,25.0,14.0,10.0,8.0,1,1,418.0,6.0,1.0,1.0
77294.0,64.0,0,44.0,29.0,6.0,5.0,1,0,343.0,8.0,1.0,1.0
50633.0,63.0,1,24.0,16.0,9.0,17.0,1,2,486.0,21.0,1.0,1.0
246464.0,27.0,1,56.0,25.0,2.0,29.0,2,1,726.11,26.0,1.0,1.0
34286.0,31.0,1,46.0,26.0,7.0,24.0,2,1,526.0,30.0,1.0,1.0
200538.0,62.0,0,48.0,10.0,0.0,6.0,0,2,390.0,29.0,1.0,1.0
89531.0,25.0,0,42.0,1.0,8.0,23.0,2,2,994.0,15.0,1.0,1.0
24718.0,38.0,1,33.0,7.0,10.0,19.0,0,0,495.0,1.0,1.0,1.0
146018.0,45.0,1,40.0,4.0,6.0,21.0,0,2,422.0,20.0,1.0,1.0
30694.0,63.0,1,6.0,28.0,6.0,20.0,1,2,297.0,19.0,1.0,1.0
225735.0,47.0,0,10.0,6.0,2.0,1.0,0,1,856.2,15.0,1.0,1.0
140537.0,18.0,0,38.0,3.0,0.0,18.0,2,1,860.0,2.0,1.0,1.0
214052.0,60.0,0,49.0,16.0,10.0,2.0,1,0,211.25,4.0,1.0,1.0
201791.0,62.0,0,53.0,16.0,7.0,17.0,0,2,726.0,19.0,1.0,1.0
237130.0,27.0,1,11.0,8.0,2.0,22.0,2,0,944.98,10.0,1.0,1.0
167170.0,32.0,0,57.0,6.0,4.0,29.0,1,0,884.0,18.0,1.0,1.0
183214.0,40.0,1,31.0,2.0,10.0,11.0,2,1,927.0,6.0,1.0,1.0
25517.0,59.0,0,42.0,25.0,9.0,6.0,2,0,753.0,7.0,1.0,1.0
206972.0,41.0,1,54.0,14.0,9.0,24.0,2,0,733.93,5.0,1.0,1.0
236038.0,20.0,0,11.0,24.0,0.0,27.0,2,1,887.4,30.0,1.0,1.0
70604.0,56.0,0,52.0,29.0,10.0,13.0,0,2,592.0,22.0,1.0,1.0
146629.0,28.0,0,50.0,22.0,8.0,12.0,2,1,570.0,11.0,1.0,1.0
13502.0,24.0,0,8.0,20.0,10.0,5.0,1,1,401.0,29.0,1.0,1.0
117411.0,24.0,0,23.0,9.0,0.0,9.0,0,0,585.0,26.0,1.0,1.0
138572.0,62.0,1,6.0,5.0,3.0,16.0,2,2,503.0,19.0,1.0,1.0
95129.0,32.0,1,16.0,22.0,2.0,11.0,2,2,391.0,20.0,1.0,1.0
199552.0,35.0,0,16.0,10.0,8.0,1.0,2,1,532.0,20.0,1.0,1.0
182351.0,55.0,1,33.0,12.0,8.0,1.0,1,0,807.0,17.0,1.0,1.0
174905.0,44.0,0,37.0,28.0,6.0,10.0,1,2,506.0,4.0,1.0,1.0
164271.0,45.0,0,24.0,7.0,9.0,29.0,0,1,692.0,22.0,1.0,1.0
243276.0,31.0,1,59.0,24.0,1.0,13.0,2,1,213.81,3.0,1.0,1.0
171752.0,19.0,0,44.0,6.0,4.0,21.0,2,2,851.0,17.0,1.0,1.0
203392.0,40.0,1,17.0,14.0,9.0,8.0,0,2,366.0,22.0,1.0,1.0
37454.0,37.0,0,21.0,11.0,1.0,4.0,1,1,286.0,10.0,1.0,1.0
237346.0,30.0,0,56.0,28.0,5.0,0.0,2,1,582.06,15.0,1.0,1.0
69743.0,21.0,1,53.0,8.0,3.0,15.0,1,1,109.0,18.0,1.0,1.0
152856.0,24.0,0,8.0,30.0,1.0,1.0,2,2,284.0,13.0,1.0,1.0
132202.0,19.0,0,9.0,23.0,9.0,20.0,2,0,488.0,13.0,1.0,1.0
86698.0,23.0,1,19.0,8.0,2.0,25.0,0,1,692.0,26.0,1.0,1.0
199236.0,43.0,1,57.0,3.0,6.0,18.0,1,0,415.0,10.0,1.0,1.0
136604.0,39.0,1,4.0,1.0,4.0,12.0,2,2,777.0,29.0,1.0,1.0
190031.0,40.0,0,39.0,3.0,10.0,0.0,0,1,839.0,12.0,1.0,1.0
195177.0,27.0,0,18.0,15.0,5.0,25.0,2,1,804.0,22.0,1.0,1.0
88610.0,44.0,0,58.0,7.0,3.0,16.0,2,1,247.0,17.0,1.0,1.0
143024.0,46.0,1,31.0,29.0,7.0,8.0,0,0,399.0,23.0,1.0,1.0
201599.0,40.0,1,60.0,26.0,4.0,27.0,1,0,773.0,12.0,1.0,1.0
38464.0,29.0,1,57.0,22.0,1.0,18.0,0,0,420.0,21.0,1.0,1.0
56718.0,28.0,0,53.0,10.0,0.0,6.0,2,2,664.0,23.0,1.0,1.0
214382.0,52.0,0,40.0,7.0,0.0,8.0,1,1,172.0,9.0,1.0,1.0
185332.0,52.0,1,55.0,15.0,5.0,14.0,1,1,779.0,29.0,1.0,1.0
141735.0,52.0,1,40.0,3.0,8.0,26.0,0,1,365.0,8.0,1.0,1.0
246388.0,59.0,0,59.0,5.0,2.0,3.0,1,1,751.16,2.0,1.0,1.0
56448.0,57.0,1,46.0,27.0,8.0,0.0,1,0,377.0,30.0,1.0,1.0
14801.0,60.0,0,8.0,25.0,6.0,13.0,1,1,590.0,19.0,1.0,1.0
113047.0,32.0,1,8.0,24.0,6.0,12.0,1,2,679.0,14.0,1.0,1.0
169072.0,31.0,1,20.0,8.0,7.0,7.0,0,1,775.0,22.0,1.0,1.0
121284.0,32.0,1,22.0,19.0,2.0,3.0,0,2,448.0,28.0,1.0,1.0
214572.0,65.0,1,34.0,13.0,1.0,11.0,1,1,141.26,19.0,1.0,1.0
260508.0,50.0,1,46.0,29.0,5.0,4.0,1,0,866.63,23.0,0.0,1.0
203279.0,37.0,1,5.0,16.0,7.0,2.0,0,1,259.0,25.0,1.0,1.0
103276.0,55.0,0,16.0,2.0,10.0,11.0,1,0,601.0,23.0,1.0,1.0
216821.0,44.0,0,44.0,8.0,7.0,30.0,1,0,855.02,28.0,1.0,1.0
114443.0,19.0,1,25.0,11.0,6.0,29.0,0,1,291.0,26.0,1.0,1.0
197405.0,48.0,1,16.0,2.0,10.0,24.0,2,2,314.0,20.0,1.0,1.0
98869.0,45.0,0,12.0,20.0,1.0,20.0,1,0,224.0,8.0,1.0,1.0
15265.0,37.0,1,28.0,2.0,8.0,17.0,0,0,164.0,29.0,1.0,1.0
134380.0,59.0,0,25.0,10.0,6.0,14.0,0,1,651.0,2.0,1.0,1.0
150835.0,64.0,0,25.0,15.0,1.0,4.0,2,1,718.0,1.0,1.0,1.0
250130.0,47.0,1,50.0,3.0,3.0,21.0,1,2,967.96,5.0,1.0,1.0
201445.0,32.0,1,53.0,12.0,7.0,6.0,2,2,949.0,3.0,1.0,1.0
147246.0,25.0,1,55.0,22.0,2.0,19.0,0,1,984.0,10.0,1.0,1.0
100092.0,44.0,0,59.0,19.0,9.0,25.0,2,0,177.0,22.0,1.0,1.0
57372.0,29.0,1,40.0,8.0,5.0,8.0,1,0,379.0,3.0,1.0,1.0
66164.0,27.0,0,49.0,11.0,10.0,22.0,1,1,852.0,30.0,1.0,1.0
206157.0,62.0,1,43.0,28.0,6.0,4.0,0,1,316.19,8.0,1.0,1.0
154389.0,37.0,0,48.0,8.0,10.0,3.0,0,2,705.0,12.0,1.0,1.0
79150.0,23.0,0,55.0,11.0,3.0,11.0,0,1,759.0,18.0,1.0,1.0
8615.0,55.0,1,4.0,6.0,10.0,27.0,1,1,790.0,9.0,1.0,1.0
110502.0,26.0,1,41.0,4.0,4.0,1.0,0,2,146.0,12.0,1.0,1.0
209641.0,52.0,0,19.0,1.0,6.0,29.0,2,0,815.63,12.0,1.0,1.0
123205.0,21.0,0,23.0,29.0,5.0,1.0,2,1,318.0,20.0,1.0,1.0
117705.0,44.0,1,17.0,25.0,9.0,3.0,1,0,419.0,17.0,1.0,1.0
47045.0,49.0,0,57.0,6.0,5.0,16.0,1,2,600.0,15.0,1.0,1.0
244097.0,56.0,0,1.0,24.0,0.0,29.0,2,1,224.09,30.0,1.0,1.0
34390.0,42.0,0,43.0,13.0,7.0,22.0,2,0,964.0,5.0,1.0,1.0
144310.0,38.0,1,35.0,24.0,3.0,8.0,0,2,142.0,26.0,1.0,1.0
100824.0,51.0,1,15.0,26.0,4.0,29.0,0,0,370.0,1.0,1.0,1.0
78129.0,57.0,1,1.0,15.0,9.0,13.0,2,0,743.0,14.0,1.0,1.0
178740.0,53.0,1,43.0,8.0,8.0,12.0,2,0,157.0,1.0,1.0,1.0
53862.0,65.0,1,29.0,1.0,9.0,13.0,0,0,139.0,29.0,1.0,1.0
79068.0,48.0,0,6.0,23.0,3.0,19.0,0,2,111.0,30.0,1.0,1.0
239302.0,49.0,0,12.0,22.0,0.0,4.0,1,2,192.02,14.0,1.0,1.0
74081.0,65.0,0,25.0,9.0,6.0,0.0,2,2,314.0,2.0,1.0,1.0
113796.0,63.0,0,25.0,8.0,0.0,25.0,1,2,243.0,24.0,1.0,1.0
26908.0,19.0,1,44.0,22.0,5.0,22.0,1,0,362.0,17.0,1.0,1.0
206996.0,60.0,0,42.0,7.0,10.0,18.0,1,2,307.57,20.0,1.0,1.0
58513.0,41.0,1,57.0,3.0,2.0,7.0,1,0,280.0,17.0,1.0,1.0
154266.0,34.0,1,48.0,22.0,2.0,9.0,1,1,871.0,10.0,1.0,1.0
247066.0,42.0,1,45.0,9.0,9.0,17.0,0,0,520.97,18.0,1.0,1.0
113036.0,32.0,1,19.0,30.0,10.0,22.0,1,0,394.0,29.0,1.0,1.0
177182.0,61.0,0,40.0,11.0,3.0,15.0,2,1,659.0,19.0,1.0,1.0
22899.0,45.0,0,13.0,17.0,2.0,18.0,2,0,417.0,7.0,1.0,1.0
100331.0,55.0,0,22.0,30.0,0.0,22.0,0,1,828.0,8.0,1.0,1.0
16283.0,40.0,1,36.0,5.0,6.0,10.0,0,2,707.0,8.0,1.0,1.0
115809.0,58.0,0,5.0,13.0,7.0,30.0,2,2,257.0,30.0,1.0,1.0
201095.0,57.0,1,27.0,25.0,9.0,21.0,2,0,105.0,16.0,1.0,1.0
3770.0,45.0,0,48.0,15.0,9.0,8.0,0,0,429.0,4.0,1.0,1.0
257128.0,34.0,1,36.0,4.0,5.0,1.0,0,1,159.1,1.0,1.0,1.0
149460.0,26.0,0,31.0,4.0,6.0,10.0,2,0,415.0,5.0,1.0,1.0
69016.0,21.0,1,46.0,22.0,0.0,19.0,0,1,411.0,16.0,1.0,1.0
197853.0,46.0,1,23.0,2.0,3.0,25.0,0,2,550.0,7.0,1.0,1.0
11682.0,30.0,1,39.0,24.0,7.0,24.0,0,1,788.0,4.0,1.0,1.0
146478.0,48.0,1,38.0,25.0,6.0,23.0,1,1,422.0,28.0,1.0,1.0
116395.0,51.0,0,21.0,1.0,8.0,25.0,0,0,847.0,24.0,1.0,1.0
33104.0,23.0,1,58.0,28.0,1.0,30.0,2,1,724.0,10.0,1.0,1.0
60962.0,64.0,0,18.0,28.0,5.0,30.0,2,0,209.0,2.0,1.0,1.0
216799.0,21.0,1,19.0,15.0,2.0,23.0,1,0,883.08,22.0,1.0,1.0
151763.0,57.0,1,15.0,17.0,0.0,0.0,2,0,690.0,28.0,1.0,1.0
37838.0,26.0,0,31.0,8.0,3.0,18.0,1,1,647.0,12.0,1.0,1.0
21898.0,51.0,0,53.0,19.0,8.0,6.0,0,1,726.0,17.0,1.0,1.0
21673.0,33.0,1,41.0,23.0,4.0,29.0,0,1,945.0,9.0,1.0,1.0
209228.0,44.0,1,19.0,10.0,4.0,26.0,1,1,629.55,11.0,1.0,1.0
246134.0,58.0,0,12.0,16.0,4.0,4.0,1,1,589.4,10.0,1.0,1.0
111798.0,36.0,0,13.0,23.0,0.0,13.0,1,0,262.0,12.0,1.0,1.0
75474.0,32.0,1,22.0,26.0,2.0,11.0,0,1,348.0,23.0,1.0,1.0
47228.0,34.0,0,34.0,1.0,8.0,2.0,2,1,373.0,9.0,1.0,1.0
51828.0,28.0,0,13.0,7.0,2.0,17.0,2,2,411.0,3.0,1.0,1.0
183169.0,62.0,0,52.0,8.0,2.0,4.0,1,2,324.0,20.0,1.0,1.0
84490.0,22.0,1,17.0,27.0,10.0,16.0,0,0,875.0,2.0,1.0,1.0
249646.0,64.0,0,16.0,9.0,1.0,19.0,1,0,406.84,2.0,1.0,1.0
228291.0,65.0,1,25.0,24.0,3.0,19.0,0,0,658.21,28.0,1.0,1.0
97291.0,63.0,1,4.0,2.0,2.0,10.0,0,2,503.0,11.0,1.0,1.0
138224.0,19.0,1,23.0,16.0,9.0,4.0,0,1,574.0,9.0,1.0,1.0
13125.0,27.0,1,33.0,12.0,4.0,0.0,2,1,362.0,13.0,1.0,1.0
82051.0,41.0,0,20.0,12.0,2.0,1.0,1,0,876.0,26.0,1.0,1.0
19153.0,23.0,0,41.0,15.0,6.0,21.0,1,2,437.0,2.0,1.0,1.0
137593.0,26.0,1,43.0,30.0,3.0,8.0,0,1,944.0,7.0,1.0,1.0
89731.0,59.0,0,33.0,24.0,5.0,15.0,2,0,618.0,10.0,1.0,1.0
31571.0,37.0,1,51.0,1.0,9.0,18.0,2,2,599.0,6.0,1.0,1.0
141617.0,41.0,1,32.0,20.0,6.0,12.0,0,1,310.0,3.0,1.0,1.0
228698.0,59.0,0,52.0,11.0,7.0,2.0,1,2,673.5,26.0,1.0,1.0
165899.0,46.0,1,50.0,9.0,4.0,29.0,0,1,291.0,23.0,1.0,1.0
57621.0,29.0,0,16.0,9.0,0.0,30.0,2,2,828.0,15.0,1.0,1.0
43230.0,35.0,1,22.0,6.0,2.0,5.0,0,1,263.0,22.0,1.0,1.0
1249.0,19.0,1,19.0,19.0,2.0,16.0,1,2,749.0,23.0,1.0,1.0
6518.0,54.0,0,33.0,24.0,8.0,7.0,1,0,375.0,25.0,1.0,1.0
14163.0,65.0,0,38.0,27.0,3.0,26.0,2,1,850.0,17.0,1.0,1.0
7749.0,65.0,1,26.0,2.0,7.0,7.0,1,2,861.0,8.0,1.0,1.0
114515.0,59.0,1,19.0,17.0,1.0,13.0,1,1,927.0,29.0,1.0,1.0
77512.0,20.0,1,41.0,23.0,0.0,21.0,2,1,499.0,7.0,1.0,1.0
164722.0,43.0,0,43.0,29.0,10.0,25.0,2,2,106.0,1.0,1.0,1.0
117957.0,54.0,0,57.0,8.0,4.0,7.0,2,0,971.0,2.0,1.0,1.0
115954.0,34.0,0,21.0,21.0,5.0,19.0,1,2,198.0,28.0,1.0,1.0
198772.0,33.0,0,41.0,3.0,7.0,7.0,2,2,652.0,1.0,1.0,1.0
47567.0,28.0,1,12.0,9.0,4.0,2.0,1,0,611.0,12.0,1.0,1.0
42047.0,39.0,0,46.0,3.0,9.0,22.0,1,1,708.0,28.0,1.0,1.0
236979.0,33.0,0,8.0,14.0,7.0,7.0,1,0,108.93,17.0,1.0,1.0
208247.0,41.0,1,60.0,18.0,6.0,20.0,1,2,240.23,10.0,1.0,1.0
141900.0,20.0,1,12.0,7.0,0.0,11.0,2,2,153.0,3.0,1.0,1.0
100898.0,62.0,1,2.0,7.0,4.0,22.0,0,2,706.0,18.0,1.0,1.0
34377.0,51.0,1,1.0,25.0,4.0,18.0,0,1,117.0,1.0,1.0,1.0
124610.0,54.0,0,13.0,1.0,4.0,27.0,2,2,813.0,25.0,1.0,1.0
8638.0,37.0,1,48.0,21.0,1.0,8.0,0,1,168.0,26.0,1.0,1.0
75507.0,32.0,0,24.0,19.0,9.0,12.0,2,2,519.0,30.0,1.0,1.0
217610.0,49.0,1,11.0,13.0,7.0,6.0,1,2,307.11,5.0,1.0,1.0
162172.0,43.0,0,26.0,26.0,8.0,0.0,2,2,428.0,24.0,1.0,1.0
133401.0,46.0,0,41.0,29.0,4.0,15.0,0,1,533.0,13.0,1.0,1.0
257885.0,18.0,1,47.0,2.0,3.0,30.0,0,1,358.06,19.0,1.0,1.0
138765.0,34.0,1,8.0,7.0,4.0,3.0,0,0,658.0,28.0,1.0,1.0
142297.0,47.0,1,38.0,13.0,2.0,11.0,2,2,233.0,22.0,1.0,1.0
172074.0,18.0,0,45.0,10.0,3.0,10.0,1,0,560.0,17.0,1.0,1.0
63886.0,42.0,1,41.0,4.0,1.0,10.0,2,2,392.0,25.0,1.0,1.0
72014.0,23.0,1,47.0,20.0,10.0,10.0,0,2,428.0,18.0,1.0,1.0
16259.0,26.0,1,53.0,4.0,4.0,27.0,2,2,609.0,19.0,1.0,1.0
84312.0,65.0,0,6.0,2.0,3.0,13.0,0,2,149.0,16.0,1.0,1.0
70241.0,50.0,1,9.0,24.0,3.0,21.0,1,2,585.0,16.0,1.0,1.0
77939.0,32.0,1,53.0,29.0,1.0,2.0,0,0,389.0,24.0,1.0,1.0
82169.0,21.0,0,25.0,3.0,9.0,21.0,0,1,787.0,25.0,1.0,1.0
195299.0,28.0,0,21.0,6.0,0.0,7.0,0,2,511.0,23.0,1.0,1.0
21347.0,30.0,1,60.0,24.0,8.0,6.0,2,1,381.0,11.0,1.0,1.0
257952.0,43.0,1,8.0,17.0,4.0,2.0,2,2,445.51,20.0,1.0,1.0
226760.0,53.0,0,19.0,18.0,10.0,8.0,2,2,214.04,28.0,1.0,1.0
21916.0,19.0,1,5.0,10.0,0.0,21.0,0,2,206.0,25.0,1.0,1.0
169805.0,35.0,1,11.0,16.0,8.0,10.0,0,2,520.0,16.0,1.0,1.0
21628.0,61.0,0,57.0,8.0,0.0,12.0,0,1,735.0,14.0,1.0,1.0
66458.0,19.0,1,40.0,15.0,8.0,7.0,2,0,700.0,16.0,1.0,1.0
58839.0,56.0,0,2.0,7.0,8.0,27.0,1,0,358.0,23.0,1.0,1.0
66783.0,51.0,0,8.0,21.0,9.0,6.0,0,2,403.0,17.0,1.0,1.0
40252.0,52.0,1,24.0,15.0,8.0,29.0,1,1,135.0,4.0,1.0,1.0
53150.0,43.0,0,5.0,27.0,2.0,5.0,0,0,110.0,5.0,1.0,1.0
132075.0,28.0,0,3.0,24.0,3.0,18.0,0,0,321.0,27.0,1.0,1.0
231660.0,41.0,1,43.0,29.0,1.0,22.0,2,1,831.98,29.0,1.0,1.0
36110.0,61.0,1,9.0,15.0,3.0,26.0,0,0,767.0,15.0,1.0,1.0
155239.0,33.0,1,33.0,8.0,1.0,17.0,2,0,480.0,2.0,1.0,1.0
120862.0,22.0,0,1.0,6.0,1.0,15.0,1,2,841.0,19.0,1.0,1.0
207534.0,23.0,0,13.0,21.0,4.0,15.0,2,0,653.39,15.0,1.0,1.0
204622.0,31.0,1,9.0,27.0,1.0,18.0,1,2,189.41,20.0,1.0,1.0
23403.0,35.0,0,12.0,19.0,2.0,5.0,1,1,163.0,30.0,1.0,1.0
234023.0,37.0,0,33.0,27.0,0.0,8.0,1,1,733.73,20.0,1.0,1.0
79604.0,61.0,0,20.0,17.0,9.0,4.0,1,1,352.0,1.0,1.0,1.0
105218.0,21.0,0,20.0,25.0,6.0,4.0,0,2,767.0,10.0,1.0,1.0
57942.0,56.0,1,17.0,29.0,2.0,29.0,0,2,871.0,6.0,1.0,1.0
1327.0,50.0,1,34.0,21.0,2.0,17.0,0,1,847.0,12.0,1.0,1.0
120599.0,39.0,0,19.0,29.0,5.0,11.0,2,2,108.0,5.0,1.0,1.0
103405.0,34.0,1,14.0,22.0,10.0,3.0,0,2,463.0,21.0,1.0,1.0
112127.0,33.0,0,45.0,20.0,9.0,8.0,1,2,991.0,20.0,1.0,1.0
5470.0,25.0,1,3.0,28.0,10.0,14.0,0,0,170.0,22.0,1.0,1.0
143928.0,48.0,1,28.0,19.0,7.0,27.0,2,0,750.0,22.0,1.0,1.0
206074.0,49.0,1,6.0,9.0,2.0,18.0,0,1,332.35,15.0,1.0,1.0
82402.0,29.0,0,44.0,1.0,1.0,5.0,2,2,458.0,15.0,1.0,1.0
85504.0,38.0,1,34.0,17.0,7.0,10.0,1,0,129.0,30.0,1.0,1.0
77664.0,22.0,1,23.0,25.0,7.0,8.0,2,1,185.0,15.0,1.0,1.0
231089.0,20.0,0,51.0,24.0,9.0,19.0,1,0,331.74,25.0,1.0,1.0
27262.0,49.0,1,37.0,26.0,9.0,12.0,1,0,796.0,26.0,1.0,1.0
138176.0,33.0,0,6.0,2.0,0.0,16.0,0,2,866.0,20.0,1.0,1.0
83621.0,65.0,0,28.0,15.0,10.0,1.0,1,2,150.0,27.0,1.0,1.0
16414.0,37.0,1,35.0,22.0,1.0,21.0,2,1,940.0,6.0,1.0,1.0
39605.0,54.0,0,24.0,9.0,9.0,1.0,1,2,202.0,14.0,1.0,1.0
110712.0,55.0,0,27.0,5.0,0.0,24.0,0,1,208.0,3.0,1.0,1.0
204467.0,40.0,1,27.0,14.0,6.0,21.0,2,1,712.65,3.0,1.0,1.0
119787.0,37.0,0,35.0,6.0,6.0,2.0,1,1,553.0,25.0,1.0,1.0
20092.0,38.0,1,43.0,19.0,3.0,8.0,0,1,703.0,7.0,1.0,1.0
142183.0,35.0,1,32.0,26.0,5.0,4.0,2,1,124.0,11.0,1.0,1.0
94240.0,62.0,0,21.0,6.0,7.0,23.0,0,0,604.0,29.0,1.0,1.0
217053.0,60.0,0,59.0,2.0,8.0,4.0,2,2,391.69,18.0,1.0,1.0
175620.0,45.0,0,38.0,6.0,1.0,28.0,0,2,987.0,11.0,1.0,1.0
39365.0,60.0,0,56.0,6.0,10.0,11.0,1,1,545.0,17.0,1.0,1.0
183565.0,33.0,0,7.0,6.0,0.0,9.0,1,2,368.0,13.0,1.0,1.0
165668.0,40.0,0,39.0,12.0,5.0,28.0,0,0,513.0,28.0,1.0,1.0
242981.0,48.0,0,32.0,22.0,0.0,25.0,1,1,197.76,19.0,1.0,1.0
172703.0,24.0,1,32.0,14.0,3.0,21.0,0,0,667.0,10.0,1.0,1.0
165950.0,19.0,1,37.0,10.0,3.0,14.0,1,0,432.0,18.0,1.0,1.0
39884.0,58.0,0,2.0,10.0,7.0,30.0,2,1,425.0,14.0,1.0,1.0
217341.0,33.0,0,51.0,11.0,7.0,22.0,0,1,649.55,7.0,1.0,1.0
95939.0,31.0,0,20.0,6.0,7.0,20.0,0,1,289.0,18.0,1.0,1.0
257149.0,56.0,0,54.0,23.0,0.0,27.0,2,0,177.99,14.0,1.0,1.0
2920.0,63.0,0,20.0,9.0,6.0,25.0,1,0,751.0,11.0,1.0,1.0
143045.0,59.0,0,43.0,26.0,0.0,30.0,1,1,773.0,6.0,1.0,1.0
239283.0,65.0,0,52.0,21.0,2.0,30.0,1,0,460.53,27.0,1.0,1.0
62917.0,31.0,0,13.0,16.0,4.0,9.0,0,2,637.0,7.0,1.0,1.0
239828.0,49.0,1,55.0,2.0,2.0,3.0,2,0,215.38,8.0,1.0,1.0
145774.0,31.0,1,21.0,7.0,7.0,19.0,2,0,564.0,22.0,1.0,1.0
177991.0,63.0,1,48.0,18.0,3.0,11.0,0,2,611.0,30.0,1.0,1.0
243038.0,62.0,1,11.0,28.0,1.0,2.0,0,1,614.36,14.0,1.0,1.0
134552.0,50.0,0,20.0,20.0,10.0,20.0,0,0,144.0,6.0,1.0,1.0
72693.0,65.0,1,57.0,9.0,7.0,1.0,0,1,276.0,12.0,1.0,1.0
232611.0,47.0,0,5.0,26.0,0.0,10.0,0,1,617.32,25.0,1.0,1.0
23538.0,26.0,0,28.0,14.0,5.0,16.0,1,2,831.0,19.0,1.0,1.0
105085.0,43.0,0,33.0,12.0,4.0,19.0,0,1,312.0,27.0,1.0,1.0
219392.0,18.0,0,45.0,11.0,6.0,13.0,0,1,513.26,1.0,1.0,1.0
170978.0,53.0,0,3.0,21.0,5.0,27.0,1,0,307.0,18.0,1.0,1.0
104025.0,22.0,0,54.0,3.0,2.0,11.0,0,1,955.0,22.0,1.0,1.0
7501.0,63.0,0,51.0,14.0,0.0,5.0,1,1,596.0,6.0,1.0,1.0
216710.0,65.0,1,59.0,4.0,7.0,0.0,1,2,376.36,4.0,1.0,1.0
74844.0,65.0,1,3.0,28.0,8.0,6.0,1,1,294.0,18.0,1.0,1.0
81452.0,40.0,1,1.0,19.0,8.0,16.0,2,1,933.0,10.0,1.0,1.0
209805.0,47.0,0,55.0,18.0,4.0,25.0,1,2,350.06,27.0,1.0,1.0
114347.0,30.0,1,35.0,26.0,9.0,11.0,1,0,993.0,16.0,1.0,1.0
20813.0,41.0,1,10.0,18.0,6.0,14.0,0,0,197.0,27.0,1.0,1.0
235163.0,51.0,1,29.0,27.0,3.0,27.0,1,2,706.84,1.0,1.0,1.0
44611.0,55.0,1,38.0,28.0,10.0,19.0,1,0,927.0,28.0,1.0,1.0
58484.0,19.0,1,42.0,6.0,9.0,7.0,1,1,397.0,17.0,1.0,1.0
112108.0,23.0,0,57.0,24.0,5.0,1.0,1,1,987.0,9.0,1.0,1.0
101662.0,23.0,1,49.0,28.0,3.0,4.0,0,0,872.0,7.0,1.0,1.0
218091.0,30.0,1,51.0,27.0,2.0,21.0,0,1,144.84,30.0,1.0,1.0
247480.0,19.0,0,53.0,27.0,6.0,7.0,0,2,574.05,28.0,1.0,1.0
16285.0,31.0,1,49.0,27.0,4.0,27.0,0,0,970.0,5.0,1.0,1.0
64695.0,27.0,1,31.0,15.0,6.0,22.0,1,0,734.0,15.0,1.0,1.0
62195.0,21.0,0,29.0,23.0,0.0,6.0,0,2,364.0,18.0,1.0,1.0
133801.0,34.0,1,2.0,1.0,0.0,11.0,0,2,569.0,2.0,1.0,1.0
49306.0,64.0,0,17.0,22.0,4.0,14.0,1,0,641.0,2.0,1.0,1.0
86210.0,57.0,1,19.0,26.0,6.0,23.0,1,0,504.0,23.0,1.0,1.0
35405.0,59.0,1,55.0,12.0,9.0,30.0,1,2,708.0,11.0,1.0,1.0
82070.0,28.0,0,1.0,16.0,0.0,22.0,0,0,469.0,14.0,1.0,1.0
181702.0,28.0,1,59.0,14.0,6.0,22.0,0,2,767.0,11.0,1.0,1.0
235573.0,48.0,0,7.0,5.0,2.0,24.0,0,2,839.22,1.0,1.0,1.0
130256.0,35.0,1,57.0,12.0,7.0,17.0,2,2,772.0,24.0,1.0,1.0
33594.0,22.0,1,53.0,5.0,2.0,23.0,0,0,306.0,8.0,1.0,1.0
